TED_id,Rating,Total_count
1376,Jaw-dropping,9
1377,Jaw-dropping,175
1378,Jaw-dropping,61
1379,Jaw-dropping,73
1380,Jaw-dropping,7
1381,Jaw-dropping,63
1382,Jaw-dropping,52
1383,Jaw-dropping,366
1384,Jaw-dropping,793
1385,Jaw-dropping,119
1386,Jaw-dropping,197
1387,Jaw-dropping,20
1388,Jaw-dropping,280
1389,Jaw-dropping,8
1390,Jaw-dropping,11
1391,Jaw-dropping,12
1392,Jaw-dropping,78
1393,Jaw-dropping,18
1394,Jaw-dropping,30
1395,Jaw-dropping,73
1396,Jaw-dropping,4
1397,Jaw-dropping,35
1398,Jaw-dropping,40
1399,Jaw-dropping,35
1400,Jaw-dropping,23
1401,Jaw-dropping,16
1402,Jaw-dropping,13
1403,Jaw-dropping,9
1404,Jaw-dropping,14
1405,Jaw-dropping,151
1406,Jaw-dropping,29
1407,Jaw-dropping,31
1408,Jaw-dropping,8
1409,Jaw-dropping,16
1410,Jaw-dropping,188
1411,Jaw-dropping,26
1412,Jaw-dropping,7
1413,Jaw-dropping,73
1414,Jaw-dropping,22
1415,Jaw-dropping,18
1416,Jaw-dropping,119
1417,Jaw-dropping,18
1418,Jaw-dropping,133
1419,Jaw-dropping,62
1420,Jaw-dropping,27
1421,Jaw-dropping,1
1422,Jaw-dropping,307
1423,Jaw-dropping,23
1424,Jaw-dropping,25
1425,Jaw-dropping,102
1426,Jaw-dropping,8
1427,Jaw-dropping,69
1428,Jaw-dropping,2
1429,Jaw-dropping,34
1430,Jaw-dropping,19
1431,Jaw-dropping,50
1432,Jaw-dropping,28
1433,Jaw-dropping,48
1434,Jaw-dropping,20
1435,Jaw-dropping,138
1436,Jaw-dropping,270
1437,Jaw-dropping,29
1438,Jaw-dropping,260
1439,Jaw-dropping,114
1440,Jaw-dropping,31
1441,Jaw-dropping,13
1442,Jaw-dropping,97
1443,Jaw-dropping,26
1444,Jaw-dropping,126
1445,Jaw-dropping,564
1446,Jaw-dropping,10
1447,Jaw-dropping,261
1448,Jaw-dropping,1614
1449,Jaw-dropping,606
1450,Jaw-dropping,215
1451,Jaw-dropping,148
1452,Jaw-dropping,789
1453,Jaw-dropping,487
1454,Jaw-dropping,78
1455,Jaw-dropping,180
1456,Jaw-dropping,47
1457,Jaw-dropping,29
1458,Jaw-dropping,36
1459,Jaw-dropping,320
1460,Jaw-dropping,507
1461,Jaw-dropping,9
1462,Jaw-dropping,105
1463,Jaw-dropping,20
1464,Jaw-dropping,316
1465,Jaw-dropping,98
1466,Jaw-dropping,15
1467,Jaw-dropping,21
1468,Jaw-dropping,38
1469,Jaw-dropping,77
1470,Jaw-dropping,238
1471,Jaw-dropping,152
1472,Jaw-dropping,15
1473,Jaw-dropping,21
1474,Jaw-dropping,43
1475,Jaw-dropping,66
1476,Jaw-dropping,30
1477,Jaw-dropping,9
1478,Jaw-dropping,70
1479,Jaw-dropping,25
1480,Jaw-dropping,90
1481,Jaw-dropping,459
1482,Jaw-dropping,625
1483,Jaw-dropping,54
1484,Jaw-dropping,21
1485,Jaw-dropping,19
1486,Jaw-dropping,8
1487,Jaw-dropping,11
1488,Jaw-dropping,54
1489,Jaw-dropping,17
1490,Jaw-dropping,334
1491,Jaw-dropping,105
1492,Jaw-dropping,39
1493,Jaw-dropping,230
1494,Jaw-dropping,2
1495,Jaw-dropping,103
1496,Jaw-dropping,30
1497,Jaw-dropping,8
1498,Jaw-dropping,6
1499,Jaw-dropping,67
1500,Jaw-dropping,45
1501,Jaw-dropping,148
1502,Jaw-dropping,252
1503,Jaw-dropping,175
1504,Jaw-dropping,16
1505,Jaw-dropping,53
1506,Jaw-dropping,202
1507,Jaw-dropping,55
1508,Jaw-dropping,44
1509,Jaw-dropping,192
1510,Jaw-dropping,14
1511,Jaw-dropping,107
1512,Jaw-dropping,260
1513,Jaw-dropping,7
1514,Jaw-dropping,97
1515,Jaw-dropping,27
1516,Jaw-dropping,21
1517,Jaw-dropping,175
1518,Jaw-dropping,18
1519,Jaw-dropping,163
1520,Jaw-dropping,33
1521,Jaw-dropping,29
1522,Jaw-dropping,39
1523,Jaw-dropping,1237
1524,Jaw-dropping,9
1525,Jaw-dropping,59
1526,Jaw-dropping,70
1527,Jaw-dropping,21
1528,Jaw-dropping,7
1529,Jaw-dropping,137
1530,Jaw-dropping,31
1531,Jaw-dropping,63
1532,Jaw-dropping,101
1533,Jaw-dropping,332
1534,Jaw-dropping,11
1535,Jaw-dropping,31
1536,Jaw-dropping,11
1537,Jaw-dropping,141
1538,Jaw-dropping,10
1539,Jaw-dropping,468
1540,Jaw-dropping,501
1541,Jaw-dropping,157
1542,Jaw-dropping,50
1543,Jaw-dropping,58
1544,Jaw-dropping,533
1545,Jaw-dropping,24
1546,Jaw-dropping,65
1547,Jaw-dropping,17
1548,Jaw-dropping,52
1549,Jaw-dropping,27
1550,Jaw-dropping,899
1551,Jaw-dropping,12
1552,Jaw-dropping,68
1553,Jaw-dropping,36
1554,Jaw-dropping,14
1555,Jaw-dropping,26
1556,Jaw-dropping,20
1557,Jaw-dropping,50
1558,Jaw-dropping,31
1559,Jaw-dropping,16
1560,Jaw-dropping,197
1561,Jaw-dropping,7
1562,Jaw-dropping,17
1563,Jaw-dropping,13
1564,Jaw-dropping,199
1565,Jaw-dropping,374
1566,Jaw-dropping,84
1567,Jaw-dropping,52
1568,Jaw-dropping,99
1569,Jaw-dropping,188
1570,Jaw-dropping,19
1571,Jaw-dropping,100
1572,Jaw-dropping,645
1573,Jaw-dropping,64
1574,Jaw-dropping,142
1575,Jaw-dropping,63
1576,Jaw-dropping,10
1577,Jaw-dropping,17
1578,Jaw-dropping,8
1579,Jaw-dropping,1873
1580,Jaw-dropping,110
1581,Jaw-dropping,144
1582,Jaw-dropping,60
1583,Jaw-dropping,200
1584,Jaw-dropping,20
1585,Jaw-dropping,289
1586,Jaw-dropping,19
1587,Jaw-dropping,2
1588,Jaw-dropping,59
1589,Jaw-dropping,122
1590,Jaw-dropping,71
1591,Jaw-dropping,33
1592,Jaw-dropping,73
1593,Jaw-dropping,78
1594,Jaw-dropping,8
1595,Jaw-dropping,9
1596,Jaw-dropping,42
1597,Jaw-dropping,26
1598,Jaw-dropping,5
1599,Jaw-dropping,40
1600,Jaw-dropping,7
1601,Jaw-dropping,15
1602,Jaw-dropping,7
1603,Jaw-dropping,131
1604,Jaw-dropping,99
1605,Jaw-dropping,43
1606,Jaw-dropping,10
1607,Jaw-dropping,11
1608,Jaw-dropping,26
1609,Jaw-dropping,108
1610,Jaw-dropping,13
1611,Jaw-dropping,27
1612,Jaw-dropping,23
1613,Jaw-dropping,19
1614,Jaw-dropping,28
1615,Jaw-dropping,15
1616,Jaw-dropping,156
1617,Jaw-dropping,9
1618,Jaw-dropping,241
1619,Jaw-dropping,154
1620,Jaw-dropping,115
1621,Jaw-dropping,47
1622,Jaw-dropping,6
1623,Jaw-dropping,10
1624,Jaw-dropping,13
1625,Jaw-dropping,7
1626,Jaw-dropping,9
1627,Jaw-dropping,72
1628,Jaw-dropping,112
1629,Jaw-dropping,68
1630,Jaw-dropping,10
1631,Jaw-dropping,5
1632,Jaw-dropping,270
1633,Jaw-dropping,62
1634,Jaw-dropping,15
1635,Jaw-dropping,274
1636,Jaw-dropping,12
1637,Jaw-dropping,18
1638,Jaw-dropping,30
1639,Jaw-dropping,36
1640,Jaw-dropping,38
1641,Jaw-dropping,23
1642,Jaw-dropping,46
1643,Jaw-dropping,22
1644,Jaw-dropping,3
1645,Jaw-dropping,12
1646,Jaw-dropping,282
1647,Jaw-dropping,19
1648,Jaw-dropping,238
1649,Jaw-dropping,377
1650,Jaw-dropping,16
1651,Jaw-dropping,269
1652,Jaw-dropping,11
1653,Jaw-dropping,46
1654,Jaw-dropping,48
1655,Jaw-dropping,25
1656,Jaw-dropping,47
1657,Jaw-dropping,6
1658,Jaw-dropping,154
1659,Jaw-dropping,12
1660,Jaw-dropping,4
1661,Jaw-dropping,150
1662,Jaw-dropping,29
1663,Jaw-dropping,18
1664,Jaw-dropping,101
1665,Jaw-dropping,20
1666,Jaw-dropping,16
1667,Jaw-dropping,15
1668,Jaw-dropping,13
1669,Jaw-dropping,11
1670,Jaw-dropping,74
1671,Jaw-dropping,14
1672,Jaw-dropping,16
1673,Jaw-dropping,4
1674,Jaw-dropping,118
1675,Jaw-dropping,25
1676,Jaw-dropping,10
1677,Jaw-dropping,38
1678,Jaw-dropping,8
1679,Jaw-dropping,72
1680,Jaw-dropping,26
1681,Jaw-dropping,22
1682,Jaw-dropping,14
1683,Jaw-dropping,59
1684,Jaw-dropping,29
1685,Jaw-dropping,135
1686,Jaw-dropping,6
1687,Jaw-dropping,13
1688,Jaw-dropping,22
1689,Jaw-dropping,26
1690,Jaw-dropping,176
1691,Jaw-dropping,10
1692,Jaw-dropping,87
1693,Jaw-dropping,10
1694,Jaw-dropping,639
1695,Jaw-dropping,64
1696,Jaw-dropping,14
1697,Jaw-dropping,31
1698,Jaw-dropping,36
1699,Jaw-dropping,27
1700,Jaw-dropping,19
1701,Jaw-dropping,199
1702,Jaw-dropping,301
1703,Jaw-dropping,79
1704,Jaw-dropping,12
1705,Jaw-dropping,34
1706,Jaw-dropping,70
1707,Jaw-dropping,32
1708,Jaw-dropping,455
1709,Jaw-dropping,14
1710,Jaw-dropping,789
1711,Jaw-dropping,45
1712,Jaw-dropping,3
1713,Jaw-dropping,160
1714,Jaw-dropping,54
1715,Jaw-dropping,73
1716,Jaw-dropping,11
1717,Jaw-dropping,5
1718,Jaw-dropping,51
1719,Jaw-dropping,704
1720,Jaw-dropping,6
1721,Jaw-dropping,16
1722,Jaw-dropping,20
1723,Jaw-dropping,15
1724,Jaw-dropping,14
1725,Jaw-dropping,94
1726,Jaw-dropping,5
1727,Jaw-dropping,18
1728,Jaw-dropping,38
1729,Jaw-dropping,50
1730,Jaw-dropping,87
1731,Jaw-dropping,35
1732,Jaw-dropping,12
1733,Jaw-dropping,211
1734,Jaw-dropping,94
1735,Jaw-dropping,27
1736,Jaw-dropping,48
1737,Jaw-dropping,20
1738,Jaw-dropping,67
1739,Jaw-dropping,4
1740,Jaw-dropping,60
1741,Jaw-dropping,32
1742,Jaw-dropping,170
1743,Jaw-dropping,16
1744,Jaw-dropping,85
1745,Jaw-dropping,9
1746,Jaw-dropping,169
1747,Jaw-dropping,154
1748,Jaw-dropping,8
1749,Jaw-dropping,111
1750,Jaw-dropping,11
1751,Jaw-dropping,17
1752,Jaw-dropping,233
1753,Jaw-dropping,2
1754,Jaw-dropping,10
1755,Jaw-dropping,8
1756,Jaw-dropping,25
1757,Jaw-dropping,180
1758,Jaw-dropping,45
1759,Jaw-dropping,11
1760,Jaw-dropping,41
1761,Jaw-dropping,2
1762,Jaw-dropping,48
1763,Jaw-dropping,27
1764,Jaw-dropping,108
1765,Jaw-dropping,9
1766,Jaw-dropping,10
1767,Jaw-dropping,5
1768,Jaw-dropping,8
1769,Jaw-dropping,80
1770,Jaw-dropping,126
1771,Jaw-dropping,5
1772,Jaw-dropping,22
1773,Jaw-dropping,8
1774,Jaw-dropping,5
1775,Jaw-dropping,24
1776,Jaw-dropping,152
1777,Jaw-dropping,29
1778,Jaw-dropping,17
1779,Jaw-dropping,398
1780,Jaw-dropping,16
1781,Jaw-dropping,54
1782,Jaw-dropping,17
1783,Jaw-dropping,70
1784,Jaw-dropping,23
1785,Jaw-dropping,17
1786,Jaw-dropping,191
1787,Jaw-dropping,46
1788,Jaw-dropping,50
1789,Jaw-dropping,16
1790,Jaw-dropping,61
1791,Jaw-dropping,58
1792,Jaw-dropping,22
1793,Jaw-dropping,8
1794,Jaw-dropping,21
1795,Jaw-dropping,13
1796,Jaw-dropping,43
1797,Jaw-dropping,17
1798,Jaw-dropping,128
1799,Jaw-dropping,6
1800,Jaw-dropping,20
1801,Jaw-dropping,197
1802,Jaw-dropping,6
1803,Jaw-dropping,4
1804,Jaw-dropping,11
1805,Jaw-dropping,8
1806,Jaw-dropping,14
1807,Jaw-dropping,10
1808,Jaw-dropping,13
1809,Jaw-dropping,45
1810,Jaw-dropping,4
1811,Jaw-dropping,6
1812,Jaw-dropping,42
1813,Jaw-dropping,14
1814,Jaw-dropping,88
1815,Jaw-dropping,6
1816,Jaw-dropping,167
1817,Jaw-dropping,15
1818,Jaw-dropping,57
1819,Jaw-dropping,3
1820,Jaw-dropping,12
1821,Jaw-dropping,34
1822,Jaw-dropping,12
1823,Jaw-dropping,47
1824,Jaw-dropping,33
1825,Jaw-dropping,11
1826,Jaw-dropping,22
1827,Jaw-dropping,43
1828,Jaw-dropping,85
1829,Jaw-dropping,27
1830,Jaw-dropping,22
1831,Jaw-dropping,17
1832,Jaw-dropping,41
1833,Jaw-dropping,49
1834,Jaw-dropping,54
1835,Jaw-dropping,18
1836,Jaw-dropping,58
1837,Jaw-dropping,24
1838,Jaw-dropping,29
1839,Jaw-dropping,75
1840,Jaw-dropping,147
1841,Jaw-dropping,12
1842,Jaw-dropping,282
1843,Jaw-dropping,13
1844,Jaw-dropping,20
1845,Jaw-dropping,11
1846,Jaw-dropping,14
1847,Jaw-dropping,5
1848,Jaw-dropping,29
1849,Jaw-dropping,27
1850,Jaw-dropping,140
1851,Jaw-dropping,5
1852,Jaw-dropping,21
1853,Jaw-dropping,4
1854,Jaw-dropping,13
1855,Jaw-dropping,3
1856,Jaw-dropping,6
1857,Jaw-dropping,8
1858,Jaw-dropping,55
1859,Jaw-dropping,25
1860,Jaw-dropping,12
1861,Jaw-dropping,13
1862,Jaw-dropping,36
1863,Jaw-dropping,30
1864,Jaw-dropping,22
1865,Jaw-dropping,6
1866,Jaw-dropping,185
1867,Jaw-dropping,50
1868,Jaw-dropping,443
1869,Jaw-dropping,53
1870,Jaw-dropping,38
1871,Jaw-dropping,27
1872,Jaw-dropping,17
1873,Jaw-dropping,34
1874,Jaw-dropping,44
1875,Jaw-dropping,110
1876,Jaw-dropping,36
1877,Jaw-dropping,50
1878,Jaw-dropping,20
1879,Jaw-dropping,15
1880,Jaw-dropping,86
1881,Jaw-dropping,145
1882,Jaw-dropping,4
1883,Jaw-dropping,31
1884,Jaw-dropping,365
1885,Jaw-dropping,105
1886,Jaw-dropping,10
1887,Jaw-dropping,13
1888,Jaw-dropping,12
1889,Jaw-dropping,922
1890,Jaw-dropping,17
1891,Jaw-dropping,10
1892,Jaw-dropping,11
1893,Jaw-dropping,39
1894,Jaw-dropping,11
1895,Jaw-dropping,23
1896,Jaw-dropping,40
1897,Jaw-dropping,169
1898,Jaw-dropping,14
1899,Jaw-dropping,12
1900,Jaw-dropping,57
1901,Jaw-dropping,16
1902,Jaw-dropping,10
1903,Jaw-dropping,241
1904,Jaw-dropping,8
1905,Jaw-dropping,98
1906,Jaw-dropping,11
1907,Jaw-dropping,4
1908,Jaw-dropping,5
1909,Jaw-dropping,11
1910,Jaw-dropping,36
1911,Jaw-dropping,78
1912,Jaw-dropping,11
1913,Jaw-dropping,181
1914,Jaw-dropping,19
1915,Jaw-dropping,34
1916,Jaw-dropping,354
1917,Jaw-dropping,681
1918,Jaw-dropping,5
1919,Jaw-dropping,5
1920,Jaw-dropping,39
1921,Jaw-dropping,244
1922,Jaw-dropping,19
1923,Jaw-dropping,3
1924,Jaw-dropping,7
1925,Jaw-dropping,319
1926,Jaw-dropping,7
1927,Jaw-dropping,34
1928,Jaw-dropping,97
1929,Jaw-dropping,18
1930,Jaw-dropping,6
1931,Jaw-dropping,7
1932,Jaw-dropping,36
1933,Jaw-dropping,33
1934,Jaw-dropping,6
1935,Jaw-dropping,23
1936,Jaw-dropping,127
1937,Jaw-dropping,27
1938,Jaw-dropping,752
1939,Jaw-dropping,380
1940,Jaw-dropping,311
1941,Jaw-dropping,87
1942,Jaw-dropping,63
1943,Jaw-dropping,59
1944,Jaw-dropping,17
1945,Jaw-dropping,51
1946,Jaw-dropping,7
1947,Jaw-dropping,77
1948,Jaw-dropping,17
1949,Jaw-dropping,27
1950,Jaw-dropping,46
1951,Jaw-dropping,27
1952,Jaw-dropping,28
1953,Jaw-dropping,52
1954,Jaw-dropping,78
1955,Jaw-dropping,39
1956,Jaw-dropping,16
1957,Jaw-dropping,79
1958,Jaw-dropping,35
1959,Jaw-dropping,7
1960,Jaw-dropping,215
1961,Jaw-dropping,31
1962,Jaw-dropping,27
1963,Jaw-dropping,137
1964,Jaw-dropping,17
1965,Jaw-dropping,96
1966,Jaw-dropping,770
1967,Jaw-dropping,19
1968,Jaw-dropping,99
1969,Jaw-dropping,15
1970,Jaw-dropping,378
1971,Jaw-dropping,37
1972,Jaw-dropping,96
1973,Jaw-dropping,29
1974,Jaw-dropping,35
1975,Jaw-dropping,215
1976,Jaw-dropping,26
1977,Jaw-dropping,71
1978,Jaw-dropping,145
1979,Jaw-dropping,9
1980,Jaw-dropping,11
1981,Jaw-dropping,361
1982,Jaw-dropping,140
1983,Jaw-dropping,21
1984,Jaw-dropping,55
1985,Jaw-dropping,21
1986,Jaw-dropping,35
1987,Jaw-dropping,27
1988,Jaw-dropping,57
1989,Jaw-dropping,12
1990,Jaw-dropping,223
1991,Jaw-dropping,171
1992,Jaw-dropping,126
1993,Jaw-dropping,46
1994,Jaw-dropping,198
1995,Jaw-dropping,87
1996,Jaw-dropping,32
1997,Jaw-dropping,60
1998,Jaw-dropping,22
1999,Jaw-dropping,21
2000,Jaw-dropping,311
2001,Jaw-dropping,13
2002,Jaw-dropping,4
2003,Jaw-dropping,124
2004,Jaw-dropping,85
2005,Jaw-dropping,67
2006,Jaw-dropping,102
2007,Jaw-dropping,14
2008,Jaw-dropping,22
2009,Jaw-dropping,34
2010,Jaw-dropping,43
2011,Jaw-dropping,497
2012,Jaw-dropping,15
2013,Jaw-dropping,61
2014,Jaw-dropping,8
2015,Jaw-dropping,6
2016,Jaw-dropping,3
2017,Jaw-dropping,13
2018,Jaw-dropping,70
2019,Jaw-dropping,9
2020,Jaw-dropping,27
2021,Jaw-dropping,24
2022,Jaw-dropping,120
2023,Jaw-dropping,35
2024,Jaw-dropping,18
2025,Jaw-dropping,9
2026,Jaw-dropping,24
2027,Jaw-dropping,14
2028,Jaw-dropping,17
2029,Jaw-dropping,88
2030,Jaw-dropping,28
2031,Jaw-dropping,26
2032,Jaw-dropping,91
2033,Jaw-dropping,9
2034,Jaw-dropping,8
2035,Jaw-dropping,26
2036,Jaw-dropping,39
2037,Jaw-dropping,10
2038,Jaw-dropping,163
2039,Jaw-dropping,10
2040,Jaw-dropping,108
2041,Jaw-dropping,17
2042,Jaw-dropping,78
2043,Jaw-dropping,1
2044,Jaw-dropping,26
2045,Jaw-dropping,13
2046,Jaw-dropping,38
2047,Jaw-dropping,24
2048,Jaw-dropping,73
2049,Jaw-dropping,233
2050,Jaw-dropping,36
2051,Jaw-dropping,14
2052,Jaw-dropping,15
2053,Jaw-dropping,32
2054,Jaw-dropping,39
2055,Jaw-dropping,28
2056,Jaw-dropping,216
2057,Jaw-dropping,196
2058,Jaw-dropping,19
2059,Jaw-dropping,23
2060,Jaw-dropping,180
2061,Jaw-dropping,134
2062,Jaw-dropping,4
2063,Jaw-dropping,16
2064,Jaw-dropping,45
2065,Jaw-dropping,54
2066,Jaw-dropping,72
2067,Jaw-dropping,26
2068,Jaw-dropping,215
2069,Jaw-dropping,183
2070,Jaw-dropping,16
2071,Jaw-dropping,41
2072,Jaw-dropping,14
2073,Jaw-dropping,22
2074,Jaw-dropping,21
2075,Jaw-dropping,5
2076,Jaw-dropping,40
2077,Jaw-dropping,62
2078,Jaw-dropping,67
2079,Jaw-dropping,8
2080,Jaw-dropping,182
2081,Jaw-dropping,44
2082,Jaw-dropping,8
2083,Jaw-dropping,41
2084,Jaw-dropping,22
2085,Jaw-dropping,25
2086,Jaw-dropping,62
2087,Jaw-dropping,30
2088,Jaw-dropping,8
2089,Jaw-dropping,95
2090,Jaw-dropping,22
2091,Jaw-dropping,12
2092,Jaw-dropping,35
2093,Jaw-dropping,34
2094,Jaw-dropping,19
2095,Jaw-dropping,58
2096,Jaw-dropping,9
2097,Jaw-dropping,78
2098,Jaw-dropping,7
2099,Jaw-dropping,27
2100,Jaw-dropping,23
2101,Jaw-dropping,71
2102,Jaw-dropping,22
2103,Jaw-dropping,35
2104,Jaw-dropping,6
2105,Jaw-dropping,4
2106,Jaw-dropping,8
2107,Jaw-dropping,9
2108,Jaw-dropping,50
2109,Jaw-dropping,259
2110,Jaw-dropping,100
2111,Jaw-dropping,8
2112,Jaw-dropping,16
2113,Jaw-dropping,9
2114,Jaw-dropping,221
2115,Jaw-dropping,22
2116,Jaw-dropping,6
2117,Jaw-dropping,16
2118,Jaw-dropping,32
2119,Jaw-dropping,60
2120,Jaw-dropping,26
2121,Jaw-dropping,19
2122,Jaw-dropping,4
2123,Jaw-dropping,45
2124,Jaw-dropping,39
2125,Jaw-dropping,87
2126,Jaw-dropping,49
2127,Jaw-dropping,34
2128,Jaw-dropping,33
2129,Jaw-dropping,14
2130,Jaw-dropping,90
2131,Jaw-dropping,51
2132,Jaw-dropping,1
2133,Jaw-dropping,16
2134,Jaw-dropping,1
2135,Jaw-dropping,120
2136,Jaw-dropping,30
2137,Jaw-dropping,10
2138,Jaw-dropping,25
2139,Jaw-dropping,117
2140,Jaw-dropping,115
2141,Jaw-dropping,101
2142,Jaw-dropping,98
2143,Jaw-dropping,366
2144,Jaw-dropping,101
2145,Jaw-dropping,77
2146,Jaw-dropping,7
2147,Jaw-dropping,5
2148,Jaw-dropping,24
2149,Jaw-dropping,113
2150,Jaw-dropping,9
2151,Jaw-dropping,18
2152,Jaw-dropping,20
2153,Jaw-dropping,21
2154,Jaw-dropping,79
2155,Jaw-dropping,104
2156,Jaw-dropping,8
2157,Jaw-dropping,29
2158,Jaw-dropping,96
2159,Jaw-dropping,89
2160,Jaw-dropping,22
2161,Jaw-dropping,326
2162,Jaw-dropping,19
2163,Jaw-dropping,14
2164,Jaw-dropping,108
2165,Jaw-dropping,83
2166,Jaw-dropping,1
2167,Jaw-dropping,158
2168,Jaw-dropping,10
2169,Jaw-dropping,343
2170,Jaw-dropping,64
2171,Jaw-dropping,9
2172,Jaw-dropping,34
2173,Jaw-dropping,4
2174,Jaw-dropping,73
2175,Jaw-dropping,17
2176,Jaw-dropping,44
2177,Jaw-dropping,92
2178,Jaw-dropping,204
2179,Jaw-dropping,20
2180,Jaw-dropping,30
2181,Jaw-dropping,29
2182,Jaw-dropping,72
2183,Jaw-dropping,58
2184,Jaw-dropping,40
2185,Jaw-dropping,2
2186,Jaw-dropping,3
2187,Jaw-dropping,23
2188,Jaw-dropping,19
2189,Jaw-dropping,51
2190,Jaw-dropping,21
2191,Jaw-dropping,58
2192,Jaw-dropping,11
2193,Jaw-dropping,53
2194,Jaw-dropping,30
2195,Jaw-dropping,6
2196,Jaw-dropping,216
2197,Jaw-dropping,60
2198,Jaw-dropping,5
2199,Jaw-dropping,37
2200,Jaw-dropping,42
2201,Jaw-dropping,70
2202,Jaw-dropping,211
2203,Jaw-dropping,59
2204,Jaw-dropping,28
2205,Jaw-dropping,51
2206,Jaw-dropping,133
2207,Jaw-dropping,19
2208,Jaw-dropping,33
2209,Jaw-dropping,59
2210,Jaw-dropping,21
2211,Jaw-dropping,82
2212,Jaw-dropping,129
2213,Jaw-dropping,78
2214,Jaw-dropping,3
2215,Jaw-dropping,33
2216,Jaw-dropping,8
2217,Jaw-dropping,65
2218,Jaw-dropping,13
2219,Jaw-dropping,156
2220,Jaw-dropping,50
2221,Jaw-dropping,109
2222,Jaw-dropping,26
2223,Jaw-dropping,40
2224,Jaw-dropping,11
2225,Jaw-dropping,68
2226,Jaw-dropping,34
2227,Jaw-dropping,125
2228,Jaw-dropping,128
2229,Jaw-dropping,38
2230,Jaw-dropping,88
2231,Jaw-dropping,18
2232,Jaw-dropping,21
2233,Jaw-dropping,78
2234,Jaw-dropping,25
2235,Jaw-dropping,23
2236,Jaw-dropping,136
2237,Jaw-dropping,57
2238,Jaw-dropping,23
2239,Jaw-dropping,20
2240,Jaw-dropping,22
2241,Jaw-dropping,55
2242,Jaw-dropping,18
2243,Jaw-dropping,13
2244,Jaw-dropping,49
2245,Jaw-dropping,47
2246,Jaw-dropping,21
2247,Jaw-dropping,70
2248,Jaw-dropping,71
2249,Jaw-dropping,48
2250,Jaw-dropping,47
2251,Jaw-dropping,78
2252,Jaw-dropping,64
2253,Jaw-dropping,301
2254,Jaw-dropping,29
2255,Jaw-dropping,23
2256,Jaw-dropping,20
2257,Jaw-dropping,27
2258,Jaw-dropping,40
2259,Jaw-dropping,38
2260,Jaw-dropping,123
2261,Jaw-dropping,28
2262,Jaw-dropping,25
2263,Jaw-dropping,15
2264,Jaw-dropping,34
2265,Jaw-dropping,27
2266,Jaw-dropping,30
2267,Jaw-dropping,153
2268,Jaw-dropping,41
2269,Jaw-dropping,9
2270,Jaw-dropping,126
2271,Jaw-dropping,26
2272,Jaw-dropping,7
2273,Jaw-dropping,67
2274,Jaw-dropping,143
2275,Jaw-dropping,10
2276,Jaw-dropping,29
2277,Jaw-dropping,52
2278,Jaw-dropping,44
2279,Jaw-dropping,78
2280,Jaw-dropping,43
2281,Jaw-dropping,86
2282,Jaw-dropping,32
2283,Jaw-dropping,1
2284,Jaw-dropping,16
2285,Jaw-dropping,49
2286,Jaw-dropping,31
2287,Jaw-dropping,7
2288,Jaw-dropping,22
2289,Jaw-dropping,29
2290,Jaw-dropping,179
2291,Jaw-dropping,209
2292,Jaw-dropping,27
2293,Jaw-dropping,20
2294,Jaw-dropping,7
2295,Jaw-dropping,33
2296,Jaw-dropping,355
2297,Jaw-dropping,14
2298,Jaw-dropping,35
2299,Jaw-dropping,31
2300,Jaw-dropping,30
2301,Jaw-dropping,24
2302,Jaw-dropping,18
2303,Jaw-dropping,14
2304,Jaw-dropping,18
2305,Jaw-dropping,24
2306,Jaw-dropping,49
2307,Jaw-dropping,35
2308,Jaw-dropping,7
2309,Jaw-dropping,72
2310,Jaw-dropping,10
2311,Jaw-dropping,33
2312,Jaw-dropping,48
2313,Jaw-dropping,49
2314,Jaw-dropping,51
2315,Jaw-dropping,40
2316,Jaw-dropping,48
2317,Jaw-dropping,6
2318,Jaw-dropping,18
2319,Jaw-dropping,19
2320,Jaw-dropping,20
2321,Jaw-dropping,77
2322,Jaw-dropping,10
2323,Jaw-dropping,22
2324,Jaw-dropping,22
2325,Jaw-dropping,71
2326,Jaw-dropping,25
2327,Jaw-dropping,57
2328,Jaw-dropping,28
2329,Jaw-dropping,134
2330,Jaw-dropping,15
2331,Jaw-dropping,225
2332,Jaw-dropping,60
2333,Jaw-dropping,11
2334,Jaw-dropping,11
2335,Jaw-dropping,51
2336,Jaw-dropping,6
2337,Jaw-dropping,14
2338,Jaw-dropping,28
2339,Jaw-dropping,17
2340,Jaw-dropping,133
2341,Jaw-dropping,43
2342,Jaw-dropping,3
2343,Jaw-dropping,7
2344,Jaw-dropping,64
2345,Jaw-dropping,68
2346,Jaw-dropping,16
2347,Jaw-dropping,133
2348,Jaw-dropping,22
2349,Jaw-dropping,119
2350,Jaw-dropping,68
2351,Jaw-dropping,33
2352,Jaw-dropping,54
2353,Jaw-dropping,52
2354,Jaw-dropping,22
2355,Jaw-dropping,37
2356,Jaw-dropping,22
2357,Jaw-dropping,21
2358,Jaw-dropping,32
2359,Jaw-dropping,27
2360,Jaw-dropping,38
2361,Jaw-dropping,25
2362,Jaw-dropping,154
2363,Jaw-dropping,124
2364,Jaw-dropping,16
2365,Jaw-dropping,8
2366,Jaw-dropping,40
2367,Jaw-dropping,30
2368,Jaw-dropping,21
2369,Jaw-dropping,56
2370,Jaw-dropping,14
2371,Jaw-dropping,17
2372,Jaw-dropping,21
2373,Jaw-dropping,79
